enteredby,2023-2024,bill.no,org,support.lvl,sponsor
Sinha,2023-2024,SB-20,How to ADU,3,0
Sinha,2023-2024,SB-20,LeadingAge California,3,0
Sinha,2023-2024,SB-20,Livable California,3,0
Sinha,2023-2024,SB-20,Mountain View YIMBY,3,0
Sinha,2023-2024,SB-20,Napa-Solano for Everyone,3,0
Sinha,2023-2024,SB-20,Northern Neighbors,3,0
Sinha,2023-2024,SB-20,Peninsula for Everyone,3,0
Sinha,2023-2024,SB-20,People for Housing Orange County,3,0
Sinha,2023-2024,SB-20,Progress Noe Valley,3,0
Sinha,2023-2024,SB-20,San Francisco YIMBY,3,0
Sinha,2023-2024,SB-20,San Gabriel Valley Council of Governments,3,0
Sinha,2023-2024,SB-20,San Gabriel Valley Regional Housing Trust,3,0
Sinha,2023-2024,SB-20,SLO County YIMBY,3,0
Sinha,2023-2024,SB-20,Santa Cruz YIMBY,3,0
Sinha,2023-2024,SB-20,Santa Rosa YIMBY,3,0
Sinha,2023-2024,SB-20,South Bay YIMBY,3,0
Sinha,2023-2024,SB-20,Southside Forward,3,0
Sinha,2023-2024,SB-20,Ventura County YIMBY,3,0
Sinha,2023-2024,SB-20,YIMBY Action,3,0
Sinha,2023-2024,SB-240,California Apartment Association,3,0
Sinha,2023-2024,SB-240,California State Association of Counties,3,0
Sinha,2023-2024,SB-240,East Bay YIMBY,3,0
Sinha,2023-2024,SB-240,Grow the Richmond,3,0
Sinha,2023-2024,SB-240,How to ADU,3,0
Sinha,2023-2024,SB-240,Mountain View YIMBY,3,0
Sinha,2023-2024,SB-240,Napa-Solano for Everyone,3,0
Sinha,2023-2024,SB-240,Northern Neighbors,3,0
Sinha,2023-2024,SB-240,Peninsula for Everyone,3,0
Sinha,2023-2024,SB-240,People for Housing Orange County,3,0
Sinha,2023-2024,SB-240,Progress Noe Valley,3,0
Sinha,2023-2024,SB-240,San Francisco YIMBY,3,0
Sinha,2023-2024,SB-240,SLO County YIMBY,3,0
Sinha,2023-2024,SB-240,Santa Cruz YIMBY,3,0
Sinha,2023-2024,SB-240,Santa Rosa YIMBY,3,0
Sinha,2023-2024,SB-240,South Bay YIMBY,3,0
Sinha,2023-2024,SB-240,Southside YIMBY,3,0
Sinha,2023-2024,SB-240,Ventura County YIMBY,3,0
Sinha,2023-2024,SB-240,YIMBY Action,3,0
Sinha,2023-2024,SB-405,"American Planning Association, California Chapter",0,0
Sinha,2023-2024,SB-405,California Building Industry Association ,3,1
Sinha,2023-2024,SB-405,California Chamber of Commerce,3,0
Sinha,2023-2024,SB-405,Circulate San Diego,3,0
Sinha,2023-2024,SB-405,League of California Cities,0,0
Sinha,2023-2024,SB-405,Rural County Representatives of California,0,0
Sinha,2023-2024,SB-405,Urban Counties of California,0,0
Sinha,2023-2024,SB-405,YIMBY Action,3,0
Sinha,2023-2024,SB-405,YIMBY Law,3,0
Sinha,2023-2024,SB-855,California Chamber of Commerce,0,0
Sinha,2023-2024,SB-855,Veteran Strong USA,3,0
Solomon,2023-2024,AB-1820,Abundant Housing LA,3,0
Solomon,2023-2024,AB-1820,Bay Area Council,3,0
Solomon,2023-2024,AB-1820,BuildCasa,3,0
Solomon,2023-2024,AB-1820,California Apartment Association,3,0
Solomon,2023-2024,AB-1820,California Builders Alliance,3,0
Solomon,2023-2024,AB-1820,California Building Industry Association,3,1
Solomon,2023-2024,AB-1820,California Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,California Community Builders,3,0
Solomon,2023-2024,AB-1820,California Council for Affordable Housing,3,0
Solomon,2023-2024,AB-1820,California Hispanic Chambers of Commerce,3,0
Solomon,2023-2024,AB-1820,California YIMBY,3,0
Solomon,2023-2024,AB-1820,Circulate San Diego,3,0
Solomon,2023-2024,AB-1820,City of Oceanside,0,0
Solomon,2023-2024,AB-1820,CivicWell,3,0
Solomon,2023-2024,AB-1820,East Bay Leadership Council,3,0
Solomon,2023-2024,AB-1820,East Bay YIMBY,3,0
Solomon,2023-2024,AB-1820,Eden Housing,3,0
Solomon,2023-2024,AB-1820,El Dorado County Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,El Dorado Hills Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,Elk Grove Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,"Fieldstead and Company, INC.",3,0
Solomon,2023-2024,AB-1820,Folsom Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,Fremont for Everyone,3,0
Solomon,2023-2024,AB-1820,Generation Housing,3,0
Solomon,2023-2024,AB-1820,Grow the Richmond,3,0
Solomon,2023-2024,AB-1820,Habitat for Humanity California,3,0
Solomon,2023-2024,AB-1820,Housing Action Coalition,3,0
Solomon,2023-2024,AB-1820,Housing California,3,0
Solomon,2023-2024,AB-1820,Housing Leadership Council of San Mateo County,3,0
Solomon,2023-2024,AB-1820,Housing Trust Silicon Valley,3,0
Solomon,2023-2024,AB-1820,How to ADU,3,0
Solomon,2023-2024,AB-1820,LeadingAge California,3,0
Solomon,2023-2024,AB-1820,Lincoln Area Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,MidPen Housing Corporation,3,0
Solomon,2023-2024,AB-1820,Mountain View YIMBY,3,0
Solomon,2023-2024,AB-1820,Napa-Solano for Everyone,3,0
Solomon,2023-2024,AB-1820,Northern Neighbors,3,0
Solomon,2023-2024,AB-1820,Peninsula for Everyone,3,0
Solomon,2023-2024,AB-1820,People for Housing Orange County,3,0
Solomon,2023-2024,AB-1820,Progress Noe Valley,3,0
Solomon,2023-2024,AB-1820,Rancho Cordova Area Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,Resources for Community Development,3,0
Solomon,2023-2024,AB-1820,Rocklin Area Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,Roseville Area Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,Sacramento Regional Builders Exchange,3,0
Solomon,2023-2024,AB-1820,San Francisco YIMBY,3,0
Solomon,2023-2024,AB-1820,Sand Hill Property Company,3,0
Solomon,2023-2024,AB-1820,Santa Cruz YIMBY,3,0
Solomon,2023-2024,AB-1820,Santa Rosa YIMBY,3,0
Solomon,2023-2024,AB-1820,Shingle Springs/Cameron Park Chamber of Commerce,3,0
Solomon,2023-2024,AB-1820,Silicon Valley Leadership Group,3,0
Solomon,2023-2024,AB-1820,SLO County YIMBY,3,0
Solomon,2023-2024,AB-1820,South Bay YIMBY,3,0
Solomon,2023-2024,AB-1820,Southern California Association of Non-Profit Housing,3,0
Solomon,2023-2024,AB-1820,Southside Forward,3,0
Solomon,2023-2024,AB-1820,SPUR,3,0
Solomon,2023-2024,AB-1820,Streets for People,3,0
Solomon,2023-2024,AB-1820,United Chamber Advocacy Network,3,0
Solomon,2023-2024,AB-1820,Urban Environmentalists,3,0
Solomon,2023-2024,AB-1820,Valley Industry and Commerce Association,3,0
Solomon,2023-2024,AB-1820,Ventura County YIMBY,3,0
Solomon,2023-2024,AB-1820,YIMBY Action,3,0
Solomon,2023-2024,AB-1820,Yuba Sutter Chamber of Commerce,3,0
Solomon,2023-2024,AB-2140,Abundant Housing LA,3,0
Solomon,2023-2024,AB-2140,Asian Business Association of Silicon Valley,3,0
Solomon,2023-2024,AB-2140,Bay Area Council,3,0
Solomon,2023-2024,AB-2140,California Community Builders,3,1
Solomon,2023-2024,AB-2140,California Defense Community Alliance,3,0
Solomon,2023-2024,AB-2140,California Forward,3,0
Solomon,2023-2024,AB-2140,California YIMBY,3,0
Solomon,2023-2024,AB-2140,Canal Alliance,3,0
Solomon,2023-2024,AB-2140,Casita Coalition,3,0
Solomon,2023-2024,AB-2140,CivicWell,3,0
Solomon,2023-2024,AB-2140,Community Development Inc.,3,0
Solomon,2023-2024,AB-2140,Cornerstone Construction,3,0
Solomon,2023-2024,AB-2140,East Bay Housing Organization,3,0
Solomon,2023-2024,AB-2140,El Concilio California,3,0
Solomon,2023-2024,AB-2140,Faith and Community Empowerment,3,0
Solomon,2023-2024,AB-2140,Habitat for Humanity California,3,0
Solomon,2023-2024,AB-2140,Haven Neighborhood Services,3,0
Solomon,2023-2024,AB-2140,Hogar Hispano,3,0
Solomon,2023-2024,AB-2140,League of California Cities,3,0
Solomon,2023-2024,AB-2140,LISC San Diego,3,0
Solomon,2023-2024,AB-2140,MidPen Housing Corporation,3,0
Solomon,2023-2024,AB-2140,Montebello Housing Development Corporation,3,0
Solomon,2023-2024,AB-2140,Monterey Bay Economic Partnership,3,0
Solomon,2023-2024,AB-2140,Neighborhood Housing Services of the Inland Empire,3,0
Solomon,2023-2024,AB-2140,People for Housing Orange County,3,0
Solomon,2023-2024,AB-2140,Power CA Action,3,0
Solomon,2023-2024,AB-2140,PUENTE Learning Center,3,0
Solomon,2023-2024,AB-2140,RestoreLA-CDC,3,0
Solomon,2023-2024,AB-2140,"Richmond Neighborhood Housing Services, Inc.",3,0
Solomon,2023-2024,AB-2140,San Diego Housing Commission,3,0
Solomon,2023-2024,AB-2140,San Francisco Bay Area Planning and Urban Research Association,3,0
Solomon,2023-2024,AB-2140,Self Help Enterprises,3,0
Solomon,2023-2024,AB-2140,Southern California Black Chamber of Commerce,3,0
Solomon,2023-2024,AB-2140,TentMakers Inc.,3,0
Solomon,2023-2024,AB-2140,The Center by Lendistry,3,0
Solomon,2023-2024,AB-2140,The Two Hundred for Homeownership,3,0
Solomon,2023-2024,AB-2140,The Unity Council,3,0
Solomon,2023-2024,AB-2140,UnidosUS,3,1
Solomon,2023-2024,AB-2140,United Latinos Action,3,0
Solomon,2023-2024,AB-2140,YIMBY Action,3,0
Solomon,2023-2024,AB-371,AIDS Healthcare Foundation,3,0
Solomon,2023-2024,AB-371,California Housing Partnership ,3,0
Solomon,2023-2024,AB-371,California Tribal Business Alliance,3,0
Solomon,2023-2024,AB-371,Iipay Nation of Santa Ysabel,3,0
Solomon,2023-2024,AB-371,Livable California,3,0
Solomon,2023-2024,AB-371,Pala Band of Mission Indians,3,1
Solomon,2023-2024,AB-371,Rincon Band of Luiseño Indians,3,0
Solomon,2023-2024,AB-525,Allies for Every Child,3,0
Solomon,2023-2024,AB-525,California Alliance of Caregivers,3,0
Solomon,2023-2024,AB-525,California Youth Connection (CYC),3,0
Solomon,2023-2024,AB-525,Center for Public Interest Law/Children's Advocacy Institute/University of San Diego,3,0
Solomon,2023-2024,AB-525,Children Now,3,0
Solomon,2023-2024,AB-525,County of Los Angeles Board of Supervisors,3,0
Solomon,2023-2024,AB-525,County Welfare Directors Association of California,3,0
Solomon,2023-2024,AB-525,First Place for Youth,3,0
Solomon,2023-2024,AB-525,Grace Institute - End Child Poverty in CA,3,0
Solomon,2023-2024,AB-525,John Burton Advocates for Youth,3,1
Solomon,2023-2024,AB-525,Law Foundation of Silicon Valley,3,0
Solomon,2023-2024,AB-525,"National Association of Social Workers, California Chapter",3,0
Solomon,2023-2024,AB-525,Public Counsel,3,0
Solomon,2023-2024,AB-525,Safe Place for Youth,3,0
Solomon,2023-2024,AB-525,San Diego Community College District,3,0
Solomon,2023-2024,AB-525,Vista Del Mar Child and Family Services,3,0
Solomon,2023-2024,AB-976,Abodu,3,0
Solomon,2023-2024,AB-976,Abundant Housing LA,3,0
Solomon,2023-2024,AB-976,Bequall,3,0
Solomon,2023-2024,AB-976,California Association of Realtors,0,0
Solomon,2023-2024,AB-976,California YIMBY,3,1
Solomon,2023-2024,AB-976,Circulate San Diego,3,0
Solomon,2023-2024,AB-976,City of Placentia,0,0
Solomon,2023-2024,AB-976,City of San Jose,3,0
Solomon,2023-2024,AB-976,City of San Marcos,0,0
Solomon,2023-2024,AB-976,East Bay for Everyone,3,0
Solomon,2023-2024,AB-976,East Bay YIMBY,3,0
Solomon,2023-2024,AB-976,"Facebook, Inc.",3,0
Solomon,2023-2024,AB-976,Grow the Richmond,3,0
Solomon,2023-2024,AB-976,How to ADU,3,0
Solomon,2023-2024,AB-976,Inland SoCal Housing Collective,3,0
Solomon,2023-2024,AB-976,Inspired ADUs,3,0
Solomon,2023-2024,AB-976,Meta,3,0
Solomon,2023-2024,AB-976,Mountain View YIMBY,3,0
Solomon,2023-2024,AB-976,Napa-Solano for Everyone,3,0
Solomon,2023-2024,AB-976,North Bay Leadership Council,3,0
Solomon,2023-2024,AB-976,Northern Neighbors,3,0
Solomon,2023-2024,AB-976,Northern Neighbors ,3,0
Solomon,2023-2024,AB-976,Oakland Impact Group,3,0
Solomon,2023-2024,AB-976,Peninsula for Everyone,3,0
Solomon,2023-2024,AB-976,People for Housing Orange County,3,0
Solomon,2023-2024,AB-976,Progress Noe Valley,3,0
Solomon,2023-2024,AB-976,Rebuilding Green,3,0
Solomon,2023-2024,AB-976,"Samara Living, Inc.",3,0
Solomon,2023-2024,AB-976,San Francisco Bay Area Planning and Urban Research Association,3,0
Solomon,2023-2024,AB-976,San Francisco YIMBY,3,0
Solomon,2023-2024,AB-976,Santa Cruz YIMBY,3,0
Solomon,2023-2024,AB-976,Santa Rosa YIMBY,3,0
Solomon,2023-2024,AB-976,SLO County YIMBY,3,0
Solomon,2023-2024,AB-976,SnapADU,3,0
Solomon,2023-2024,AB-976,South Bay YIMBY,3,0
Solomon,2023-2024,AB-976,Southern California Rental Housing Association,3,0
Solomon,2023-2024,AB-976,Southside Forward,3,0
Solomon,2023-2024,AB-976,Todd Jersey Architecture,3,0
Solomon,2023-2024,AB-976,Ventura County YIMBY,3,0
Solomon,2023-2024,AB-976,Villa Homes,3,0
Solomon,2023-2024,AB-976,YIMBY Action,3,0
Solomon,2023-2024,AB-976,"Yimbyadu, Inc., dba. Jumpstart ADU",3,0
Solomon,2023-2024,SB-1164,California Apartment Association,3,0
Solomon,2023-2024,SB-1164,California Assessors' Association,0,0
Solomon,2023-2024,SB-1164,California Association of Realtors,3,0
Solomon,2023-2024,SB-1164,California Special Districts Association,0,0
Solomon,2023-2024,SB-1164,California State Association of Counties,0,0
Solomon,2023-2024,SB-1164,California Teachers Association,0,0
Solomon,2023-2024,SB-1164,City of Alameda,3,0
Solomon,2023-2024,SB-1164,City of Citrus Heights,0,0
Solomon,2023-2024,SB-1164,City of Encinitas,0,0
Solomon,2023-2024,SB-1164,City of Garden Grove,0,0
Solomon,2023-2024,SB-1164,City of La Verne,0,0
Solomon,2023-2024,SB-1164,City of Redwood City,0,0
Solomon,2023-2024,SB-1164,City of San Marcos,0,0
Solomon,2023-2024,SB-1164,City of Simi Valley,0,0
Solomon,2023-2024,SB-1164,City of Whittier,0,0
Solomon,2023-2024,SB-1164,League of California Cities,0,0
Solomon,2023-2024,SB-1164,San Rafael/Marin County Council of Mayors & Council Members,0,0
Solomon,2023-2024,SB-1164,South Bay Cities Council of Governments,0,0
Solomon,2023-2024,SB-1500,City of Los Angeles,3,1
Solomon,2023-2024,SB-1500,City of San Diego,3,0
Solomon,2023-2024,SB-1500,People Assisting the Homeless,3,0
Solomon,2023-2024,SB-1500,San Diego Housing Commission,3,0
Solomon,2023-2024,SB-246,Association of Regional Center Agencies,3,0
Solomon,2023-2024,SB-246,California State Council on Developmental Disabilities,3,0
Solomon,2023-2024,SB-246,Child Support Directors Association of California,3,0
Solomon,2023-2024,SB-246,Disability Rights California,3,0
Solomon,2023-2024,SB-246,East Bay Developmental Disabilities Legislative Coalition,3,0
Solomon,2023-2024,SB-246,East Bay Legislative Coalition,3,0
Solomon,2023-2024,SB-406,California Apartment Association,3,0
Solomon,2023-2024,SB-406,California Housing Partnership ,3,0
Solomon,2023-2024,SB-406,Destination: Home,3,0
Solomon,2023-2024,SB-406,Mission Street Neighbors,3,0
Solomon,2023-2024,SB-406,New Livable California Dba Livable California,3,0
Solomon,2023-2024,SB-406,Rural County Representatives of California,3,0
Solomon,2023-2024,SB-406,Santa Clara County,3,1
Solomon,2023-2024,SB-406,Urban Counties of California,3,0
Solomon,2023-2024,SB-735,Associated General Contractors of California,0,0
Solomon,2023-2024,SB-735,Associated Roofing Contractors,0,0
Solomon,2023-2024,SB-735,California Chamber of Commerce,0,0
Solomon,2023-2024,SB-735,California State Association of Electrical Workers,3,0
Solomon,2023-2024,SB-735,California State Pipe Trades Council,3,0
Solomon,2023-2024,SB-735,Coalition of California Utility Employees,3,0
Solomon,2023-2024,SB-735,Construction Employers' Association,0,0
Solomon,2023-2024,SB-735,Housing Contractors of California,0,0
Solomon,2023-2024,SB-735,Nor Cal Carpenters Union,1,0
Solomon,2023-2024,SB-735,State Building and Construction Trades Council of California,3,0
Solomon,2023-2024,SB-735,UA Local 343,3,0
Solomon,2023-2024,SB-735,Western Electrical Contractors Association,0,0
Solomon,2023-2024,SB-735,"Western States Council of Sheet Metal, Air, Rail, and Transportation",3,0
Vreeland,2023-2024,SB-1032,Bay Area Council,3,0
Vreeland,2023-2024,SB-1032,Burbank Housing Development Corporation,3,0
Vreeland,2023-2024,SB-1032,California Apartment Association,3,0
Vreeland,2023-2024,SB-1032,California Association of Housing Authorities,3,0
Vreeland,2023-2024,SB-1032,California Housing Consortium,3,0
Vreeland,2023-2024,SB-1032,California State Association of Counties,3,1
Vreeland,2023-2024,SB-1032,CHISPA,3,0
Vreeland,2023-2024,SB-1032,County of Glenn,3,0
Vreeland,2023-2024,SB-1032,County of Marin,3,0
Vreeland,2023-2024,SB-1032,County of Monterey,3,0
Vreeland,2023-2024,SB-1032,County of Santa Barbara,3,0
Vreeland,2023-2024,SB-1032,Eden Housing,3,0
Vreeland,2023-2024,SB-1032,LeadingAge California,3,0
Vreeland,2023-2024,SB-1032,YIMBY Action,3,0
Vreeland,2023-2024,SB-1052,"Golden State Manufactured Home Owners League, INC.",0,0
Vreeland,2023-2024,SB-1052,Western Manufactured Housing Communities Association,3,0
Vreeland,2023-2024,SB-1077,AARP California,3,0
Vreeland,2023-2024,SB-1077,Abodu,3,0
Vreeland,2023-2024,SB-1077,Abundant Housing LA,3,0
Vreeland,2023-2024,SB-1077,ADU Geeks,3,0
Vreeland,2023-2024,SB-1077,"American Institute of Architects, California",3,0
Vreeland,2023-2024,SB-1077,"American Planning Association, California Chapter",3,0
Vreeland,2023-2024,SB-1077,Apartment Association of Greater Los Angeles,3,0
Vreeland,2023-2024,SB-1077,Bay Area Council,3,0
Vreeland,2023-2024,SB-1077,Bequall,3,0
Vreeland,2023-2024,SB-1077,California Apartment Association,3,0
Vreeland,2023-2024,SB-1077,California Building Industry Association,3,0
Vreeland,2023-2024,SB-1077,California Chamber of Commerce,3,0
Vreeland,2023-2024,SB-1077,California Cities for Local Control,0,0
Vreeland,2023-2024,SB-1077,California Community Builders,3,0
Vreeland,2023-2024,SB-1077,California Rental Housing Association,3,0
Vreeland,2023-2024,SB-1077,California State Association of Counties,3,0
Vreeland,2023-2024,SB-1077,California YIMBY,3,0
Vreeland,2023-2024,SB-1077,Casita Coalition,3,0
Vreeland,2023-2024,SB-1077,Circulate San Diego,3,0
Vreeland,2023-2024,SB-1077,City of Encinitas,3,0
Vreeland,2023-2024,SB-1077,City of Half Moon Bay,3,0
Vreeland,2023-2024,SB-1077,City of Long Beach,3,0
Vreeland,2023-2024,SB-1077,City of San Diego,3,0
Vreeland,2023-2024,SB-1077,Concerned Citizens of Laguna Woods Village,0,0
Vreeland,2023-2024,SB-1077,"CoreSGB, LLC",3,0
Vreeland,2023-2024,SB-1077,Cottage Technologies,3,0
Vreeland,2023-2024,SB-1077,Crest Homes,3,0
Vreeland,2023-2024,SB-1077,Defeat Polluting Desalination,0,0
Vreeland,2023-2024,SB-1077,Desal Response Group,0,0
Vreeland,2023-2024,SB-1077,Dirt To Keys,3,0
Vreeland,2023-2024,SB-1077,East Area Progressive Democrats,0,0
Vreeland,2023-2024,SB-1077,East Bay Leadership Council,3,0
Vreeland,2023-2024,SB-1077,East Bay YIMBY,3,0
Vreeland,2023-2024,SB-1077,Eden Housing,3,0
Vreeland,2023-2024,SB-1077,"Enterprise Community Partners, INC.",3,0
Vreeland,2023-2024,SB-1077,Environmental Justice Coalition for Water,0,0
Vreeland,2023-2024,SB-1077,"Fieldstead and Company, INC.",3,0
Vreeland,2023-2024,SB-1077,Grow the Richmond,3,0
Vreeland,2023-2024,SB-1077,Habitat for Humanity California,3,0
Vreeland,2023-2024,SB-1077,HelloADU,3,0
Vreeland,2023-2024,SB-1077,Housing Action Coalition,3,0
Vreeland,2023-2024,SB-1077,How to ADU,3,0
Vreeland,2023-2024,SB-1077,Idle No More Venice,0,0
Vreeland,2023-2024,SB-1077,Inner City Law Center,3,0
Vreeland,2023-2024,SB-1077,L.A. Ecovillage Institute,0,0
Vreeland,2023-2024,SB-1077,Latino Coalition Against Plastic Pollution,0,0
Vreeland,2023-2024,SB-1077,MidPen Housing Corporation,3,0
Vreeland,2023-2024,SB-1077,"Mountain View YIMBY",3,0
Vreeland,2023-2024,SB-1077,Napa-Solano for Everyone,3,0
Vreeland,2023-2024,SB-1077,Northern Neighbors,3,0
Vreeland,2023-2024,SB-1077,Peninsula for Everyone,3,0
Vreeland,2023-2024,SB-1077,People for Housing Orange County,3,0
Vreeland,2023-2024,SB-1077,Progress Noe Valley,3,0
Vreeland,2023-2024,SB-1077,Safe Place for Youth,3,0
Vreeland,2023-2024,SB-1077,San Diego Housing Commission,3,0
Vreeland,2023-2024,SB-1077,San Francisco Bay Area Planning and Urban Research Association,3,0
Vreeland,2023-2024,SB-1077,San Francisco YIMBY,3,0
Vreeland,2023-2024,SB-1077,Santa Cruz YIMBY,3,0
Vreeland,2023-2024,SB-1077,Santa Rosa YIMBY,3,0
